herb,candidate,cook_count,cook_rank_inv,cook_pmi,fg_cosine,fdb_rank_inv,qi_diff,qi_B,wei_jac,gui_jac,mask_cook,mask_flavor,mask_qi,mask_wei,mask_gui,mask_prop,miss_qi,miss_wei,miss_gui,label_claude,label_llama,label_gpt
연꽃,카다멈,0.0,0.0,0.0,0.194475,0.0,1.0,1.0,0.0,0.2,1,1,1,1,1,1,0,0,0,0,0,1
연꽃,버터,0.693147,0.007692,0.0,0.254364,0.0,2.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,로즈마리,0.0,0.0,0.0,0.179505,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,고추,0.0,0.0,0.0,0.307564,0.055556,2.0,2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,1,1
연꽃,바닐라,0.693147,0.010417,0.113143,0.247857,0.0,1.0,-1.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,1
연꽃,올리브오일,0.0,0.0,0.0,0.305219,0.0,0.0,0.0,0.666667,0.0,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,셀러리,0.0,0.0,0.0,0.233089,0.083333,1.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,대파,0.0,0.0,0.0,0.37279,0.0,1.0,1.0,0.0,0.0,0,1,1,1,1,1,0,0,0,1,0,0
연꽃,코코넛밀크,0.0,0.0,0.0,0.266878,0.0,1.0,-1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,1,1,0
연꽃,민트,0.0,0.0,0.0,0.146324,0.0,1.0,-1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,1
연꽃,팔각,0.693147,0.009901,1.093972,0.145969,0.0,1.0,1.0,0.333333,0.4,1,1,1,1,1,1,0,0,0,1,1,0
연꽃,토마토,0.0,0.0,0.0,0.0,0.142857,2.0,-2.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,돼지고기,0.0,0.0,0.0,0.25162,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,1,0
연꽃,호두,0.0,0.0,0.0,0.237669,0.0,1.0,1.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,월계수,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,배,0.0,0.0,0.0,0.23856,0.0,1.0,-1.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,0,1
연꽃,딜,0.0,0.0,0.0,0.186468,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,타임,0.0,0.0,0.0,0.163825,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,커민,0.0,0.0,0.0,0.200124,0.0,1.0,1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,라임,0.0,0.0,0.0,0.244804,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,1,1
연꽃,밀가루,0.0,0.0,0.0,0.411235,0.0,1.0,-1.0,0.5,1.0,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,아몬드,0.0,0.0,0.0,0.211694,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,참기름,1.609438,0.2,1.632968,0.268946,0.0,0.0,0.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,1,1,0
연꽃,파슬리,0.0,0.0,0.0,0.177518,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,오레가노,0.0,0.0,0.0,0.185584,0.058824,1.0,-1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,블랙커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,회향,0.0,0.0,0.0,0.239973,0.0,1.0,1.0,0.0,0.166667,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,올스파이스,0.0,0.0,0.0,0.174708,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,차,0.0,0.0,0.0,0.194456,0.5,2.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,강황,0.0,0.0,0.0,0.190181,0.0,2.0,-2.0,0.0,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,버섯,0.0,0.0,0.0,0.222445,0.0,0.0,0.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,1
연꽃,초콜릿,0.0,0.0,0.0,0.308077,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,식초,0.693147,0.007519,1.276293,0.215789,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,0
연꽃,계란,0.0,0.0,0.0,0.270982,0.0,0.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
연꽃,건포도,0.0,0.0,0.0,0.195352,0.0,0.0,0.0,0.333333,0.5,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,식용유,1.098612,0.058824,0.113143,0.377269,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,바나나,0.0,0.0,0.0,0.242981,0.0,2.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,코코넛,0.0,0.0,0.0,0.217396,0.05,0.0,0.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,1
연꽃,살구,0.0,0.0,0.0,0.22437,0.052632,1.0,1.0,0.333333,0.25,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,마조람,0.0,0.0,0.0,0.202355,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,딸기,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.333333,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,양고기,0.0,0.0,0.0,0.126728,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,표고버섯,0.0,0.0,0.0,0.362215,0.0,0.0,0.0,0.5,0.0,0,1,1,1,1,1,0,0,0,1,0,0
연꽃,소금후추,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,쌀,0.693147,0.007576,0.583146,0.24453,0.125,0.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,망고,0.0,0.0,0.0,0.243834,1.0,2.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,구아바,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,소고기,0.0,0.0,0.0,0.238162,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,파인애플,0.693147,0.009009,1.276293,0.23157,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,메이플시럽,0.0,0.0,0.0,0.35619,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,고구마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,요거트,0.0,0.0,0.0,0.232114,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,닭육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,감자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,된장,0.0,0.0,0.0,0.390691,0.0,1.0,-1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,만다린오렌지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,녹차,0.0,0.0,0.0,0.203442,0.0,2.0,-2.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,0,0,0
연꽃,구기자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0,0,1,1,1,1,0,0,0,1,0,0
연꽃,깨,0.0,0.0,0.0,0.182782,0.0,0.0,0.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,0,0,1
연꽃,새우,0.693147,0.014085,1.499437,0.222218,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,1
연꽃,우유,0.0,0.0,0.0,0.267564,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,크림,0.0,0.0,0.0,0.358851,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,소금,0.0,0.0,0.0,0.447859,0.0,2.0,-2.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
연꽃,무,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.333333,0.166667,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,카이엔페퍼,0.0,0.0,0.0,0.297487,0.0,2.0,2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,오이,0.0,0.0,0.0,0.216642,0.0,1.0,-1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,레몬그라스,0.693147,0.009615,1.276293,0.276697,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,0
연꽃,아보카도,0.0,0.0,0.0,0.197842,0.0,0.0,0.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,귀리,0.0,0.0,0.0,0.258316,0.0,0.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
연꽃,아티초크,0.0,0.0,0.0,0.278604,0.0,0.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
연꽃,히솝오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,세이지,0.0,0.0,0.0,0.209402,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,계화,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,렌틸콩,0.0,0.0,0.0,0.289376,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,대추,0.0,0.0,0.0,0.242247,0.0,1.0,1.0,0.5,0.5,0,1,1,1,1,1,0,0,0,1,0,0
연꽃,커피,0.0,0.0,0.0,0.288232,0.0,0.0,0.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,화자오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,시금치,0.0,0.0,0.0,0.20984,0.0,0.0,0.0,0.5,0.0,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,베이킹소다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,베이킹파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,다시,0.693147,0.007634,1.093972,0.359447,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,연근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,미림,1.098612,0.034483,1.093972,0.240288,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,두부,1.098612,0.071429,1.787119,0.40811,0.0,1.0,-1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,사케,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,화이트와인,0.0,0.0,0.0,0.132215,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,옥수수,0.0,0.0,0.0,0.200033,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,대추야자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,파파야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,무화과,0.0,0.0,0.0,0.198488,0.066667,1.0,-1.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,포도,0.0,0.0,0.0,0.19913,0.0,0.0,0.0,0.333333,0.5,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,파마산치즈,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,피칸,0.0,0.0,0.0,0.229692,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,호박,0.0,0.0,0.0,0.285835,0.0,0.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,페타치즈,0.0,0.0,0.0,0.168149,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,수박,0.0,0.0,0.0,0.169587,0.0,2.0,-2.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,베이컨,0.0,0.0,0.0,0.3394,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,콜리플라워,0.0,0.0,0.0,0.199393,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,감초,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,피스타치오,0.0,0.0,0.0,0.269411,0.0,1.0,1.0,0.333333,0.666667,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,찹쌀,1.386294,0.111111,2.374906,0.408946,0.0,1.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,계란노른자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,오렌지주스,0.0,0.0,0.0,0.228818,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,피망,0.0,0.0,0.0,0.220571,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,체리모야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,레드커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,엘더베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,보리,0.0,0.0,0.0,0.291034,0.0,1.0,-1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,빵,0.0,0.0,0.0,0.251494,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,러비지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,패션프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,메밀,0.0,0.0,0.0,0.0,0.090909,2.0,-2.0,0.333333,0.2,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,아주완씨앗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,자몽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,크랜베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,용안육,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,홍차,0.0,0.0,0.0,0.194456,0.5,2.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
연꽃,인삼,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333333,0.5,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,연자육,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,주니퍼베리,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,루바브,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.285714,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,흰강낭콩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,레드와인,0.0,0.0,0.0,0.20507,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,프로슈토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,오리고기,0.0,0.0,0.0,0.224307,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,병아리콩,0.0,0.0,0.0,0.233522,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,완두콩,0.0,0.0,0.0,0.225509,0.0,0.0,0.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,복숭아,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,호로파,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,겨자씨,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,국화,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.25,0.0,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,청경채,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,오향분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,카이란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,파스닙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,생선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,아스파라거스,0.0,0.0,0.0,0.211691,0.0,2.0,-2.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
연꽃,케이퍼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,굴소스,0.0,0.0,0.0,0.268163,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
연꽃,바닐라빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,석류,0.0,0.0,0.0,0.245022,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,1
연꽃,커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,젤라틴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,lindisfarne mead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
연꽃,체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,비트,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,토마토페이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,양배추,0.693147,0.012048,0.320782,0.22714,0.0,1.0,-1.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,0,0
연꽃,토란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
연꽃,전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,우엉,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.333333,0.25,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,파프리카,0.0,0.0,0.0,0.380828,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,호밀가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,vodka,0.0,0.0,0.0,0.376302,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,orange juice concentrate,0.0,0.0,0.0,0.300988,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,계란흰자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,바닐라익스트랙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,tang orange crystal,0.0,0.0,0.0,0.269326,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,플레인요거트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,strawberry,0.0,0.0,0.0,0.29161,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,빨간파프리카,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,채소육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,couscous,0.0,0.0,0.0,0.340278,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,lamb,0.0,0.0,0.0,0.126728,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,saffron,0.0,0.0,0.0,0.20458,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,켈프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,페이조아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,두리안,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,빌베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,자두,0.0,0.0,0.0,0.234255,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
연꽃,멜론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,카놀라유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,레몬밤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,사워체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,블루베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,링곤베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,쓴체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,카시아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,키위,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,체더치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,블루치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,맥주,0.0,0.0,0.0,0.201557,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,코냑브랜디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,스위스치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,셰리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
연꽃,럼,0.0,0.0,0.0,0.223561,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
연꽃,대두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,대추차블렌드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,황기,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
연꽃,진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,캐러웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,베르가못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
연꽃,캐모마일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
